mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
,近捷運明亮通風美套，市區綠廊便利生活圈,11000,11000,https://rent.591.com.tw/rent-detail-12491176.html,大同區承德路三段51巷,,,無,屋主: 葉先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯",獨立套房,5.5坪,3F/4F,公寓,12491176,2022-04-25,"1.優質水泥隔間套房、優質舒適衛浴設備。2.採光良好，通風佳。城市綠廊生活圈。3.捷運民權西路站步行5分鐘。捷運圓山站與花博公園步行10分鐘。4.生活機能便利鄰近家樂福重慶店，寧夏夜市與大龍峒夜市&延三夜市。5.附數位電視頻道與有線網路，水費瓦斯內含。6.提供冷氣、冰箱與公共區使用洗衣機。7.自租仲介勿擾(未顯示來電將不接聽)。謝絕短租。謝絕抽菸租客。8.看屋時間以夜間看屋或假日為主。
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近民權西路捷運站、圓山捷運站。",0912-249-406,男女皆可,Taipei,yes
,樣樣具全防火套房,14000,14000,https://rent.591.com.tw/rent-detail-12355943.html,北投區光明路,,,無,屋主: 洪先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,6.6坪,4F/5F,公寓,12355943,2022-04-25,"面對國中  静
附近有便利商店、傳統市場、公園綠地、學校、夜市。",0920-291-517,男女皆可,Taipei,yes
,文林路和文昌路口、芝山站1號出口3分鐘,13900,13900,https://rent.591.com.tw/rent-detail-12409662.html,士林區文昌路275號,,,,屋主: 蔡小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,15坪,4F/4F,公寓,12409662,2022-04-25,"全新裝潢套房,家具齊全(全新電視,冰箱,冷氣,飲水機,微波爐,洗衣機)環境優雅,交通便利-芝山捷運站步行3分鐘，旁邊附近有天母sogo和家樂福 -屋內提供獨立網路150M -第4台Cable供住戶使用 -雙人床組 -不可飼養寵物、不可抽菸，歡迎愛乾淨的朋友前來看房子. 謝謝
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近芝山捷運站。",0921-078-638,男女皆可,Taipei,yes
,高層温馨小品,16888,16888,https://rent.591.com.tw/rent-detail-12344058.html,松山區民生東路五段,,,無,仲介: 王瑞勤 (收服務費),Yes,"冰箱, 洗衣機, 冷氣, 熱水器, 天然瓦斯, 陽台, 電梯",獨立套房,7.2坪,14F/20F,電梯大樓,12344058,2022-04-25,"高層.有陽台也有小廚房(偶而在家料理一下也是不錯噢!)格局方正.浴室寬闊.有浴缸可泡澡.放鬆一天工作的壓力.管理嚴謹(24H).住戶單純.磁卡進出.安全無慮.有三部電梯.總以為買房子是為了圓一個人生的夢,而賣房子是為了了却一份難以割捨之情,每次與客戶面對的接觸,往往就在圓夢與情法之間譜出一段令人感動的故事.....瑞勤希望能滿足每一個想圓夢的心與已成家的您,提供完善的服務.幸福圓夢專線:0933-912-867 瑞勤  謝謝.瑞勤不動產經紀有限公司,經紀人:高緻霖(103)北市經證字第02168號1.以上所登載房屋物件資料若與實際情形有所差異時,仍是以現場情形及地政機關所登載資料為準.2.以上所登照片若為房屋外觀或街景照片非物件本身室內屋況照片時,單純是以房屋標的附近街景或地標環境照片提供作為參考示意用.
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。",0933-912-867,男女皆可,Taipei,no
,白金VIP套房（夫妻、上班族）五樓吉宅,18500,18500,https://rent.591.com.tw/rent-detail-12354921.html,文山區仙岩路,白金漢宮大樓,,,代理人: 劉小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 網路, 沙發, 桌椅, 陽台, 電梯",獨立套房,12坪,5F/5F,電梯大樓,12354921,2022-04-25,"本文山區出租獨立飯店式獨立套房，整棟自助式管理，位於山明水秀的文教區，近興隆公園及仙跡岩風景區，文山運動中心，交通便利，離萬芳醫院捷運站，步行約十五分鐘，近中國科技大學，世新大學，台灣科技大學，師範大學，政治大學，有方便的公館商圈及景美夜市漢星百貨，適合夫妻及單身貴族，學生及社會人士居住的場所。本樓主委貼心準備:(1)大廳:兩台高級全身按摩椅(2)飲水機及免費咖啡使用(3)公共區域共108台監視系統，可回報警政單位(4)飯店式格局，管家媽媽貼心照顧住戶
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近靜心小學路、興隆市場公車站、萬芳醫院捷運站捷運站。",0909-093-093,男女皆可,Taipei,no
,忠孝東路，SOGO後方，鬧中取靜的好所在,11500,11500,https://rent.591.com.tw/rent-detail-12480353.html,大安區忠孝東路三段276巷,,,,代理人: 徐小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,7坪,5F/5F,公寓,12480353,2022-04-25,"台北市 極精華地段 難得鬧中取靜的住屋環境忠孝復興捷運站2號出口步行3分鐘鄰近 校區 公園 及 頂好超市SOGO百貨公司就在妳家正前面最最重要的是，我們提供20加侖大容量儲水型熱水器，讓妳在嚴冬中洗個痛快的澡喔!!快來電約看屋囉 ~^^~目前還有一間空套房尚未刊登歡迎預約看屋 請洽 徐小姐 0931 297 195
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。",0931-297-195,限女生,Taipei,no
,【設籍報稅】萬大路3F陽光屋-前後大陽台,20000,20000,https://rent.591.com.tw/rent-detail-12442642.html,萬華區萬大路424巷,,,無,屋主: 張小姐 (仲介勿擾),No,"冷氣, 熱水器, 天然瓦斯, 2陽台",2房1廳1衛,19坪,3F/3F,透天厝,12442642,2022-04-25,"可設籍，可報稅，租賃合約法院公證     ###  仲介勿擾，謝謝！ ###誠徵優質房客，看屋歡迎攜帶名片禁養寵物—抽菸—酗酒—吸毒—賭博—八大行業1.    屋況佳：水電瓦斯網路管線全部更新衛浴及系統流理台新/櫻花牌廚具和熱水器分離式冷氣共３台（２間臥室為變頻冷暖機種）2.    前後大陽台：蒔花弄草，晾衣曬被，陽光Tea Time好愜意3.    黃金座向：座西北朝東南，冬暖夏涼，通風佳4.    交通便利：四通八達，生活機能百分百食：A. 7-11/全聯 2分；486巷口小吃街 1分B.萬大路中央市場4分：北市最大最便宜，糧倉在家旁C.中和好市多：開車7分行：A.果菜市場公車站1分，18條公車路線任你選12 / 49 / 62 / 201 / 202 / 202區/ 204 /246 / 260 / 307 / 601 / 630 / 673 / 985 / 重慶幹線 / 藍28 / 藍29 / 綠17   B. 東園國小UBIKE 5分   C. 華中橋堤外停車場 8分D.捷運龍山寺站：開車7分　 E.台北火車站：開車14分育：A.   東園圖書館4分B.    萬大/東園/光仁國小5分樂：青年公園／華中河濱公園 8分其它：郵局3分 / 國泰世華2分5.    單純靜巷：萬大路靜巷第一排，鄰里和善
附近有便利商店、傳統市場、公園綠地、學校、醫療機構。
本房屋近果菜市場站公車站、萬華火車站火車站。",0986-851-077轉1591207,男女皆可,Taipei,yes
,古亭站靜巷近師大優質生活機能,48000,48000,https://rent.591.com.tw/rent-detail-12369559.html,大安區羅斯福路二段101巷,,,無,屋主: 洪先生 (仲介勿擾),No,"冷氣, 天然瓦斯, 3陽台",4房2廳2衛,46坪,4F/5F,公寓,12369559,2022-04-25,"1. 大空間 4房2廳2衛2. 坐北朝南 無西曬 通風良好3. 前後陽台 視野佳 空間好利用4. 鄰近師大運動場後門5. 鄰近師大商圈 生活機能優
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近古亭捷運站。",0988-929-969,男女皆可,Taipei,yes
,"(近捷運市政府站,走路只要2分鐘)",9000,9000,https://rent.591.com.tw/rent-detail-12406084.html,信義區永吉路30巷,,,無,屋主: 莊小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 桌椅, 陽台",獨立套房,6坪,5F/5F,公寓,12406084,2022-04-25,"1. 全新裝潢(水泥隔間) 2. 有大型凸窗採光佳,也可以曬衣服 3. 新衛浴設備4. 生活機能優離華納威秀新光三越及市政府捷運站(走路三分鐘),交通便捷 5. 各式美食環繞6. 雙人床7. 光纖網路8. 有線電視9. 進出人員單純不複雜,戶數少隱私高10.電費5.5元一度
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。",0939-698-246,男女皆可,Taipei,yes
x,日式簡約風挑高獨立美景華宅,27000,31500,https://rent.591.com.tw/rent-detail-12417766.html,文山區辛亥路五段,敦南ihome,費用另計,"2,000元/月",屋主: 李小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 電梯, 機械車位",1房1廳1衛,12坪,6F/11F,公寓,12417766,2022-04-25,"日式簡約風 獨立美景小豪宅出租高挑三米六，超大美景窗台天空盡收眼底生活機能優異 飯店式門禁管理刷卡電梯 密碼自動門鎖                          百萬裝潢 木質調風格                      日本原裝進口三門電冰箱                         韓國原裝滾筒式洗衣機                     4K聯網全新LED電視機                           附無線網路＋有線電視日本Ｒinnai原裝廚具設備義大利best烤箱 附烘碗機                         ＴＯＴＯ進口衛浴設備.國道交通便利~7分鐘，直上國三高速公路8分鐘抵達台北市大安生活圈、台大師大校園近捷運、國小國中學校、明星學校靜心及再興附近有傳統市場、 門前公車、 超市生活機能優異＊＊獨立升降梯汽車車位（需另租）近便利商店、傳統市場、公園綠地、學校、醫療機構本房屋近辛亥、萬芳捷運站
附近有便利商店、傳統市場、公園綠地、學校、醫療機構。
本房屋近辛亥、萬芳捷運站。",0986-851-077轉1591879,男女皆可,Taipei,yes
,距捷運站僅200公尺/全套家具家電齊備,12000,12000,https://rent.591.com.tw/rent-detail-12367309.html,萬華區西園路一段,,,無,屋主: 張先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,7坪,3F/4F,公寓,12367309,2022-04-25,"**附全套家電/家具設備~一只皮箱即可入住**近龍山寺捷運站&萬華火車站&公車站牌 ~~ 交通便利 距龍山寺捷運站僅200公尺~步行只需3分鐘 近萬華區行政中心/大理街派出所/西園醫院/和平醫院/三水街市場/華西街夜市/艋舺商圈/超商/家樂福桂林店 ~生活機能極佳~讓你享有完全便利的優質環境有監視器.獨立門戶.安全性佳.豪華裝潢~~內附:冷氣.冰箱.床組.衣櫥.化妝台.書桌.液晶電視.還有乾溼分離衛浴空間.獨立洗衣機.SPA淋浴.熱水器.獨立晾衣空間.第四台.網路.....~~各項設備一應俱全!!馬上可入住!!歡迎參觀 意者請洽 0928118152 仲介勿擾~謝謝!
附近有便利商店、傳統市場、公園綠地、學校、醫療機構、夜市。
本房屋近龍山寺公車站、大理街商圈公車站、龍山寺捷運站、萬華火車站。",0928-118-152,男女皆可,Taipei,yes
,近捷運雙連站電梯獨立陽台大套房,18500,19200,https://rent.591.com.tw/rent-detail-12463947.html,中山區中山北路二段77巷,,,700元/月,屋主: 邱先生 (仲介勿擾),Yes,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅, 電梯",獨立套房,12坪,5F/9F,電梯大樓,12463947,2022-04-25,"【雙連捷運站6分鐘電梯大套房】雙連捷運站走路6分鐘鄰近公園交通便利，生活機能優，近中山北路 、 林森北路商圈自用洗衣機，可簡易炊食、大樓收垃圾 免追垃圾車~歡迎來電詢問及預約參觀時間
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近雙連公車站。",0980-152-043,男女皆可,Taipei,yes
,公寓6樓頂加.兩房使用.空屋出租.近雙連,15000,15000,https://rent.591.com.tw/rent-detail-12450936.html,大同區寧夏路45巷,民生西路錦西街承德路二段中山北路二段,,無,仲介: 簡先生 (收服務費),Yes,"熱水器, 1陽台",2房2衛,20坪,頂層加蓋/5F,公寓,12450936,2022-04-25,"歡迎來電洽詢或LINE簡訊了解看屋專線 : 0911-318-130~簡先生(阿Q)LINE ID : a318130北市專業租屋~永禾房屋有限公司~~~~~~~~~~~~~~~~~~~~~~~~~~~~~位於寧夏路上，民生西路口，近寧夏夜市，雙連站，家樂福，馬偕，公寓6樓頂加，兩房，空屋出租，坪數20坪，使用2房2衛+陽台，月租15000元，電費1度5元，最短一年約起
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近雙連捷運站。",0911-318-130,男女皆可,Taipei,no
,捷運忠孝復興站電梯套房,22000,22000,https://rent.591.com.tw/rent-detail-12410503.html,大安區忠孝東路三段217巷,,,,屋主: 蔡先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅, 陽台, 電梯",分租套房,8坪,5F/7F,電梯大樓,12410503,2022-04-25,"位於台北市的蛋黃中心點，可減少車程所需時間，享比別人多睡30分鐘的權利一咖皮箱即可入住，享受高品質的生活環境。獨立套房(非雅房)：五間雙人房，一間單人房，6間可供選擇。「女性優先」Room A (501)套房 22000元(已出租)Room B (502)套房 21000元(已出租)Room C (503)套房 20000元(待租中)Room D (505)套房 16500元 (已出租)Room E (506)套房 18500元(待租中)Room F (507)套房 18500元(待租中)公共區域：（1）全新三星電子鎖，採用二合一感應卡/密碼。（2）防火矽酸鈣天花板。（3）水泥隔間牆，隔音佳 。（4）採光明亮，公園綠地近在咫尺。（5）獨立電表 （依照台電計費方式）。（6）水費/WiFi/第四台 （內含租金)。（7）垃圾統一集中管理（專用垃圾袋、需分類垃圾）。（8）公共區域24小時監控，保全系統連線警局。（9）套房皆有採光對外窗。（10）套房及公共空間配有滅火器、煙霧警報。（11）獨立120M 寬頻網路第四台電視、無綫WIFI。（12）公共、房間、浴室皆採用LED省電照明。（13）門禁感應、遠程開啟。套房區域：（1）獨立洗衣機。（2）液晶電視 。（3）獨立衛浴設備/中央電熱水器。（4）冰箱。（5）一對一定頻空調。（6）雙人床組搭配獨立筒床墊。（7）有電磁爐可炊的套房可選擇。（8）衣櫃。捷運板南線「忠孝復興站」450公尺，走路5分鐘即到家門。7-11、全家便利超商、髮廊、各式美食林立。公車線路密集，交通四通八達。生活機能完善，位於東區。整新裝潢設計，設備齊全、格局方正。曬衣空間可供曬衣使用。輕鬆入住享受高品質、舒適安全的居家生活環境。
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近捷運忠孝復興公車站、正義郵局公車站、忠孝復興捷運站。",0923-100-011,男女皆可,Taipei,yes
